,NDVI,SR,GCVI,NDWI,VARI,GNDVI,GRVI,SAVI,VSSI,S1,S2,S3_G1,S3_G2,S4,S5_G1,S5_G2,S6_G1,S6_G2,SI,NDSI,SI1_G1,SI1_G2,SI2_G1,SI2_G2,SI3_G1,SI3_G2,Int1_G1,Int1_G2,Int2_G1,Int2_G2,YRS6_G1,YRS6_G2,RS6_G1,RS6_G2,RS1,RS2,RS3_G1,RS3_G2,RS4,RS5_G1,RS5_G2,RNDSI,RNDVI,RSI,RSI1_G1,RSI1_G2,RSI2_G1,RSI2_G2,RSI3_G1,RSI3_G2,RInt1_G1,RInt1_G2,RInt2_G1,RInt2_G2,YRS1,YRS2,YRS3_G1,YRS3_G2,YRS4,YRS5_G1,YRS5_G2,YRSI,YRSI1_G1,YRSI1_G2,YRSI2_G1,YRSI2_G2,YRSI3_G1,YRSI3_G2,YRInt1_G1,YRInt1_G2,YRInt2_G1,YRInt2_G2,YRNDSI,YRNDVI,YBS1,YBS2,YBS4,YBS5_G1,YBS5_G2,YBSI,YGS3,YGSI1,YGSI2,YGSI3,YGInt1,YGInt2,YNS6_G1,YNS6_G2,YNSI2_G1,YNSI2_G2,YNInt2_G1,YNInt2_G2,YNNDSI,YNNDVI,b1_1,b2_1,b3_1,b4_1,SAR
58,0.34332618,2.0456522,2.5617127,-0.5615682,-0.39127687,0.5615682,3.5617127,0.2288569,-19777.0,0.4879227,-0.34415585,1677.7249,1855.2323,981.8172,1199.7478,1075.1605,4997.8677,4997.8677,45.683697,-0.34332618,1071.4341,1127.8635,3300.4805,3323.9956,1617.4032,1667.9751,1109.5,1157.5,2546.5,2593.0,4466.425,4028.2559,5875.756,5316.253,0.41326842,-0.41515934,1967.842,2157.5315,1076.2351,1370.6771,1244.179,-0.27349347,0.27349347,48.703182,1163.0808,1217.7611,3428.7434,3446.4011,1851.2928,1901.3777,1238.5,1282.5,2685.5,2722.0,0.54066986,-0.29813665,1481.6492,1668.3683,942.08014,1061.3281,955.7849,44.407207,1014.1282,1065.3027,3246.0505,3276.151,1501.401,1550.538,1038.5,1079.5,2478.0,2521.0,-0.39111435,0.39111435,0.90254235,-0.051224943,1330.864,2178.4895,1950.6597,51.613953,2576.6052,1330.864,3436.8416,1886.9595,1332.0,2768.0,2178.4895,1950.6597,2054.0588,2092.597,1735.0,1784.5,0.051224943,-0.051224943,0.78193694,0.21872577,0.54823154,0.23306274,66.18015438350533
59,0.23163313,1.6029233,1.3824503,-0.4087127,-0.2837541,0.4087127,2.3824503,0.15440403,-19273.0,0.5202546,-0.3155691,2148.9478,2383.158,1230.0476,1293.5962,1181.251,3981.0745,3981.0745,50.803543,-0.23163313,1389.9294,1462.0533,3344.82,3386.889,2045.3999,2109.0151,1423.0,1475.5,2742.0,2812.5,3910.558,3456.417,4274.959,3766.652,0.4920635,-0.34042552,2278.5596,2568.7742,1272.4327,1416.1621,1252.1926,-0.1926564,0.1926564,51.980766,1431.926,1519.6473,3405.0674,3457.1091,2136.2065,2220.332,1467.0,1545.5,2809.5,2885.0,0.534153,-0.30365095,2102.4832,2365.5144,1220.0713,1292.8031,1158.3955,50.66557,1375.3225,1456.4042,3333.5562,3381.757,2018.6117,2092.251,1406.5,1467.0,2737.0,2811.0,-0.23365362,0.23365362,0.9832176,-0.008462212,1663.2559,2430.7534,2197.3154,57.680153,3101.3677,1663.2559,3552.4568,2352.8894,1663.5,3002.5,2430.7534,2197.3154,2636.4663,2691.2278,2252.5,2312.5,0.008462212,-0.008462212,0.6555417,0.34242383,0.44568622,0.20909561,86.47481976517497
60,0.19038892,1.4703219,1.1277056,-0.36055362,-0.28931117,0.36055362,2.1277056,0.12691303,-21743.0,0.5981669,-0.25143376,2257.6938,2500.7744,1522.1058,1702.7024,1544.8704,4186.815,4186.815,56.044624,-0.19038892,1642.9541,1720.5034,3770.9238,3819.8594,2411.8882,2483.8005,1674.5,1738.5,3128.5,3200.0,3903.6418,3542.413,4247.3423,3873.7986,0.58411217,-0.26253688,2300.3513,2531.0247,1526.3738,1732.6487,1573.6248,-0.18455972,0.18455972,56.231663,1650.3381,1746.2887,3774.6558,3833.974,2426.8203,2515.2688,1683.5,1762.5,3124.5,3199.5,0.6487889,-0.21301155,2078.9883,2308.676,1451.0841,1576.4747,1414.7137,54.460995,1568.9238,1652.1147,3690.0215,3753.9294,2268.234,2364.3203,1586.5,1662.0,3048.0,3123.0,-0.22994432,0.22994432,0.916998,-0.0432979,1898.5758,2627.439,2411.6428,61.652252,3034.7366,1898.5758,3972.79,2690.4314,1900.5,3371.5,2627.439,2411.6428,3021.4312,3080.0464,2588.0,2649.0,0.0432979,-0.0432979,0.6443552,0.35366374,0.4026401,0.24150564,73.69079473198394
61,0.27701178,1.7662969,1.564694,-0.43894204,-0.2882238,0.43894204,2.5646942,0.18465137,-17885.0,0.6162953,-0.23739767,1587.1195,1675.5134,1134.6783,1284.995,1219.6354,3688.4014,3688.4014,48.373547,-0.27701178,1195.5547,1223.3989,3066.8574,3084.7834,1746.8514,1774.221,1216.0,1239.0,2471.0,2499.5,3416.1726,3226.017,3975.7144,3785.0486,0.5703125,-0.27363184,1725.3699,1805.3236,1171.6975,1369.161,1313.0048,-0.24648726,0.24648726,49.416595,1226.9474,1271.6344,3116.1172,3133.7615,1824.1578,1856.027,1259.5,1287.5,2516.5,2535.5,0.6711712,-0.1967655,1448.2057,1543.0884,1084.3025,1183.209,1129.566,46.978718,1136.3125,1169.9858,3017.2969,3038.1084,1635.6763,1675.4847,1146.5,1177.5,2415.5,2440.0,-0.31885955,0.31885955,0.91480446,-0.04449307,1369.5131,1919.7196,1820.8494,52.373657,2079.6177,1369.5131,3196.727,1942.6881,1371.5,2645.5,1919.7196,1820.8494,2173.1804,2205.2202,1861.0,1893.0,0.04449307,-0.04449307,0.7916702,0.20908739,0.37386546,0.41814312,6.33456292376188
62,0.27904564,1.7741007,1.5251799,-0.43265307,-0.2792005,0.43265307,2.5251799,0.18600631,-17520.0,0.63037246,-0.22671354,1584.9636,1662.3676,1108.5315,1231.7048,1184.8734,3551.7295,3551.7295,47.853943,-0.27904564,1173.6559,1204.9066,3046.2905,3060.2388,1707.3678,1742.2311,1189.5,1218.5,2448.5,2471.0,3351.168,3163.1218,3852.8247,3629.7798,0.57483447,-0.26997477,1717.875,1815.4918,1158.4161,1351.3716,1296.5333,-0.2401682,0.2401682,49.101936,1226.3605,1259.6464,3090.8193,3111.6345,1814.0333,1850.0,1253.0,1285.0,2497.0,2533.5,0.6594259,-0.20523609,1495.24,1580.1624,1085.0548,1177.0106,1121.7483,47.010635,1135.4404,1174.8391,3003.6501,3020.7393,1641.0012,1687.2848,1149.0,1184.0,2402.0,2426.5,-0.30649006,0.30649006,0.9366812,-0.032694478,1362.2224,1891.366,1780.125,52.201534,2120.1814,1362.2224,3156.0198,1927.2584,1362.5,2608.5,1891.366,1780.125,2167.404,2192.4712,1860.0,1885.0,0.032694478,-0.032694478,0.8179224,0.18195052,0.4112885,0.40711644,2.806266607992241
63,0.25897,1.698946,1.4769647,-0.42478564,-0.2840691,0.42478564,2.4769647,0.17262559,-19088.0,0.60291326,-0.24772817,1806.1759,1936.3867,1226.292,1377.8278,1315.9663,3864.639,3864.639,50.36864,-0.25897,1309.9817,1355.4523,3308.6992,3321.4944,1919.9271,1969.0104,1334.0,1373.5,2679.5,2708.0,3641.7732,3494.339,4236.83,3952.267,0.55639976,-0.2850169,1960.8868,2084.072,1266.8422,1479.6155,1390.4825,-0.22271147,0.22271147,51.56549,1368.8462,1419.7035,3349.576,3379.971,2030.7855,2077.9329,1403.0,1445.5,2733.0,2771.0,0.6341627,-0.22386831,1703.0328,1800.572,1188.037,1304.1123,1228.4298,49.376106,1273.1206,1317.074,3250.0076,3268.5625,1846.9722,1889.3915,1289.5,1328.0,2640.5,2667.5,-0.2848274,0.2848274,0.9445145,-0.028534371,1541.3721,2171.3313,2051.038,55.533775,2465.0405,1541.3721,3457.307,2181.605,1542.0,2886.0,2171.3313,2051.038,2434.7183,2466.8193,2083.0,2119.0,0.028534371,-0.028534371,0.8156732,0.18523093,0.41477737,0.40058675,3.049971406652094
64,0.3133087,1.9125168,1.8244132,-0.47704396,-0.28673637,0.47704396,2.824413,0.20884833,-20812.0,0.55443674,-0.2866397,1925.5911,2042.7278,1165.051,1279.3063,1197.3771,4461.2275,4461.2275,49.34572,-0.3133087,1290.0643,1318.7994,3557.7698,3578.1348,1895.722,1927.3453,1316.0,1341.0,2819.0,2846.5,4188.7607,3935.798,5169.2676,4859.4814,0.4735955,-0.35722455,2257.2004,2396.0461,1250.8813,1485.6434,1391.6484,-0.24592248,0.24592248,51.7204,1390.3367,1424.8267,3680.468,3703.7878,2115.2947,2136.9558,1444.0,1469.5,2946.5,2980.5,0.575,-0.26984128,1857.3914,1965.1669,1142.1926,1229.5985,1129.3734,48.692917,1264.9,1315.7933,3525.1636,3555.562,1847.9421,1897.3595,1286.0,1330.5,2788.5,2834.0,-0.33021674,0.33021674,0.945515,-0.028005464,1541.7273,2184.5193,2108.5894,55.533775,2723.884,1541.7273,3718.5469,2181.103,1542.0,3051.0,2184.5193,2108.5894,2425.4753,2452.3154,2072.5,2102.5,0.028005464,-0.028005464,0.8663894,0.13608958,0.54490244,0.32181957,50.173301851967445
65,0.32860088,1.9788541,2.321749,-0.5372244,-0.3600493,0.5372244,3.321749,0.21904217,-19988.0,0.4952251,-0.33759123,1781.0083,1919.6704,1018.23376,1194.1094,1065.4468,4851.2827,4851.2827,46.4758,-0.32860088,1123.0183,1181.4822,3355.4143,3377.2168,1690.9861,1732.8995,1161.5,1201.0,2606.5,2654.5,4461.109,3979.1887,5585.464,5094.0,0.43095976,-0.39766335,2016.2518,2224.8862,1110.0328,1423.101,1273.4517,-0.25785878,0.25785878,49.132473,1210.233,1278.8354,3473.198,3497.727,1891.7611,1945.1211,1267.0,1328.0,2723.5,2781.0,0.5361794,-0.30193123,1650.0771,1805.3334,982.9008,1093.0695,1005.7732,45.310043,1077.4414,1137.8278,3294.0615,3314.066,1609.2465,1653.1621,1111.0,1153.5,2564.0,2602.0,-0.36042574,0.36042574,0.9317872,-0.035310734,1402.3502,2270.9067,2026.1548,52.97169,2713.4905,1402.3502,3496.008,1987.5864,1403.0,2834.5,2270.9067,2026.1548,2165.0093,2199.4175,1833.0,1874.5,0.035310734,-0.035310734,0.6351193,0.36239856,0.43430546,0.20053375,80.19376735495499
66,0.2900201,1.8169811,1.8688194,-0.4830464,-0.33438987,0.4830464,2.8688195,0.19332515,-21034.0,0.56103426,-0.28120184,1842.0972,2018.8052,1212.1947,1434.0278,1302.7836,4679.6313,4679.6313,50.24938,-0.2900201,1279.4124,1341.634,3562.1636,3599.1946,1915.5764,1967.0599,1317.5,1366.5,2805.5,2873.5,4344.137,3915.3535,5281.108,4846.923,0.48723406,-0.34477827,2117.33,2315.6882,1315.1913,1639.9926,1500.0697,-0.2268839,0.2268839,52.706738,1389.518,1462.77,3682.4365,3701.6355,2128.6533,2183.8142,1453.5,1505.5,2948.5,2995.5,0.60065573,-0.24948792,1740.9563,1911.2445,1183.4872,1345.4774,1219.0929,49.487373,1251.4691,1320.6885,3527.9968,3553.7063,1838.5739,1908.803,1276.0,1334.5,2771.5,2830.5,-0.31714654,0.31714654,0.9348659,-0.033663366,1578.1102,2399.3965,2159.4595,56.196087,2733.462,1578.1102,3737.243,2234.3008,1579.0,3073.5,2399.3965,2159.4595,2449.1038,2509.3203,2080.5,2145.5,0.033663366,-0.033663366,0.72751164,0.271477,0.59557587,0.13150892,84.96831397106199
67,0.36385918,2.1439586,1.9525683,-0.49399886,-0.24033803,0.49399886,2.9525683,0.24253872,-15918.5,0.6502093,-0.21196745,1278.1255,1400.709,904.334,975.95215,889.0221,3276.2478,3276.2478,42.994186,-0.36385918,958.29205,1010.47754,2753.4302,2784.3618,1388.6487,1444.29,970.5,1016.0,2164.75,2199.75,3295.8433,3000.7168,4018.5122,3621.317,0.52422655,-0.3121419,1580.904,1722.1907,994.9439,1216.3539,1084.8496,-0.2674332,0.2674332,45.77117,1061.5142,1120.0524,2866.4565,2894.2793,1609.5122,1648.3188,1100.75,1144.5,2290.75,2326.75,0.63374174,-0.22418374,1278.2446,1431.7458,903.76746,979.8724,899.8305,43.02903,960.1334,1015.69916,2759.8032,2786.4014,1396.1082,1453.8988,972.75,1023.0,2175.25,2213.25,-0.3559569,0.3559569,1.0081086,0.0040370882,1122.1558,1533.8837,1398.9093,47.381413,1769.6018,1122.1558,2864.354,1587.9414,1122.5,2321.25,1533.8837,1398.9093,1793.6001,1830.8604,1537.75,1576.5,-0.0040370882,0.0040370882,0.6998793,0.29929608,0.5261992,0.17309341,70.91824331596942
68,0.3129252,1.9108921,2.2795887,-0.53266275,-0.3819781,0.53266275,3.2795887,0.20859373,-20859.5,0.4754785,-0.35549253,1880.115,2049.1584,1077.6982,1283.354,1172.5022,5132.79,5132.79,47.98437,-0.3129252,1185.0906,1245.4368,3475.9941,3502.179,1799.4215,1842.5747,1228.75,1273.5,2716.5,2756.5,4453.0,4079.974,5788.831,5345.923,0.41813025,-0.4103078,2133.4167,2350.6147,1140.636,1465.6956,1326.655,-0.26056245,0.26056245,49.974903,1255.8259,1317.2943,3559.6062,3591.2207,1972.4819,2008.2885,1325.75,1368.25,2806.75,2847.75,0.55224454,-0.28845683,1621.6375,1788.1343,999.4884,1111.1411,1005.5075,45.683693,1102.0403,1155.2761,3388.2593,3411.8474,1617.1416,1668.2023,1123.0,1167.5,2616.25,2662.25,-0.37627268,0.37627268,0.8648908,-0.07244884,1445.0806,2336.1863,2119.2244,53.83772,2815.4478,1445.0806,3616.7554,2055.4282,1449.25,2939.0,2336.1863,2119.2244,2241.9893,2280.7693,1898.75,1950.0,0.07244884,-0.07244884,0.67368543,0.32596534,0.48122388,0.19238994,91.61637684567707
69,0.3141805,1.9162225,2.0166934,-0.50205433,-0.32369816,0.50205433,3.0166934,0.20943113,-21918.5,0.52283275,-0.31334186,2013.7076,2200.0762,1178.5986,1323.1252,1190.0876,4915.41,4915.41,49.9047,-0.3141805,1311.3303,1384.1873,3705.5361,3740.6643,1950.6206,2014.5616,1345.75,1403.25,2919.25,2967.25,4555.99,4205.617,5667.6123,5181.487,0.4507115,-0.37863693,2336.8164,2574.0234,1269.9102,1547.1592,1411.0282,-0.25017497,0.25017497,52.521423,1415.4312,1490.9814,3840.7021,3866.5063,2178.982,2239.0837,1481.75,1536.5,3055.5,3110.25,0.56653714,-0.27670133,1873.1575,2035.0195,1139.3132,1232.1897,1116.251,48.66664,1255.5189,1326.2063,3648.9854,3684.6455,1832.3467,1904.5424,1275.75,1336.5,2855.5,2911.5,-0.3526618,0.3526618,0.9270123,-0.037876144,1580.3735,2383.7249,2157.416,56.24496,2926.8076,1580.3735,3865.0195,2238.877,1581.75,3157.0,2383.7249,2157.416,2470.3467,2519.0635,2101.0,2156.75,0.037876144,-0.037876144,0.71919537,0.28194162,0.45052388,0.26811934,69.81213816810505
70,0.23326732,1.6084733,1.3667433,-0.40595275,-0.2933137,0.40595275,2.3667433,0.15549406,-20434.0,0.59195185,-0.25631958,2008.2915,2203.29,1344.9832,1514.8705,1390.7703,4164.044,4164.044,52.758884,-0.23326732,1444.9546,1509.7449,3520.212,3562.2883,2118.3584,2182.1777,1471.25,1525.75,2878.5,2936.5,3837.9094,3504.399,4347.7734,3922.7483,0.5605039,-0.2816384,2110.1477,2326.179,1384.3813,1604.343,1458.2577,-0.2039935,0.2039935,53.68425,1482.7893,1551.3132,3564.0144,3611.3232,2194.6206,2264.5366,1517.25,1576.5,2923.5,2979.0,0.63675547,-0.22192962,1875.5575,2039.6165,1296.6055,1413.1843,1291.9592,51.54609,1385.44,1452.6558,3454.013,3497.1003,2013.4419,2077.4307,1404.0,1461.5,2809.75,2870.0,-0.26767412,0.26767412,0.92642,-0.03819521,1686.2859,2386.4163,2190.2368,58.09475,2747.8745,1686.2859,3683.5566,2388.2012,1687.5,3087.75,2386.4163,2190.2368,2668.9316,2720.9858,2283.25,2339.25,0.03819521,-0.03819521,0.83967924,0.15834191,0.74925864,0.09119861,69.29984041790813
71,0.28072506,1.7805886,1.583097,-0.4418112,-0.30667764,0.4418112,2.583097,0.18712431,-15939.5,0.61335963,-0.23965463,1394.9949,1470.2756,1006.25616,1168.6458,1130.0466,3364.0347,3364.0347,45.475235,-0.28072506,1052.0916,1070.1294,2724.1875,2740.5671,1538.6812,1555.0913,1070.5,1084.75,2189.0,2218.5,3244.3093,3119.1858,3638.4248,3453.1748,0.5692022,-0.27453333,1558.565,1628.5165,1063.4625,1296.6584,1231.3395,-0.2319822,0.2319822,47.29165,1114.3615,1136.8843,2813.0718,2833.1572,1681.5989,1692.3629,1153.0,1163.25,2278.5,2305.0,0.6427998,-0.21743384,1367.4419,1414.7114,983.5244,1136.26,1080.7865,44.916588,1043.5759,1052.6815,2708.8572,2730.4468,1520.2878,1529.832,1059.5,1066.75,2179.25,2190.0,-0.28996557,0.28996557,0.9669242,-0.01681817,1255.3606,1819.1853,1757.7826,50.109856,2027.4194,1255.3606,2865.332,1775.7422,1255.5,2382.0,1819.1853,1757.7826,1977.7708,1988.3608,1691.75,1704.75,0.01681817,-0.01681817,0.9300731,0.074589334,0.42909575,0.50059724,2.528763550456915
72,0.25294405,1.6771796,1.5072205,-0.42974454,-0.29579479,0.42974454,2.5072205,0.16861117,-20613.5,0.56886715,-0.27480528,2009.3925,2112.671,1280.9756,1444.4854,1345.4749,4264.1655,4264.1655,51.604263,-0.25294405,1406.3772,1444.9642,3545.852,3565.996,2065.5054,2095.5852,1434.5,1463.5,2877.5,2899.75,3943.4197,3656.4229,4511.7207,4262.9434,0.5405721,-0.29822588,2135.9814,2278.1738,1327.1099,1536.9324,1433.4441,-0.22469011,0.22469011,52.844063,1449.7822,1498.833,3588.6758,3620.4072,2138.961,2201.8843,1480.0,1525.25,2918.5,2957.75,0.6166724,-0.23711014,1847.4861,1957.949,1235.686,1330.0938,1246.84,50.49751,1353.5894,1385.7954,3479.9517,3500.479,1952.7095,1991.494,1367.5,1396.5,2807.0,2832.5,-0.29464078,0.29464078,0.9243362,-0.039320808,1636.7456,2317.7788,2181.2979,57.245087,2737.0537,1636.7456,3685.5615,2319.1726,1638.5,3061.5,2317.7788,2181.2979,2583.3992,2618.8247,2211.25,2246.25,0.039320808,-0.039320808,0.83346677,0.16696206,0.4720813,0.36155236,6.899617880510514
73,0.30541855,1.879432,2.050531,-0.5062368,-0.34538954,0.5062368,3.050531,0.2035873,-18604.0,0.5065198,-0.32756305,1717.2317,1863.0481,1008.46466,1156.5967,1061.6836,4296.4424,4296.4424,46.1465,-0.30541855,1112.7139,1160.1361,3126.0718,3149.9155,1666.4628,1703.2258,1146.25,1180.75,2471.25,2509.25,3954.954,3563.0452,4844.669,4405.087,0.45066735,-0.3786759,1923.9507,2096.3762,1066.645,1316.2312,1191.5571,-0.25269273,0.25269273,47.937458,1175.1561,1229.2974,3207.2139,3230.936,1808.8579,1852.2874,1227.5,1269.75,2555.5,2595.0,0.55050325,-0.28990382,1589.7649,1722.9703,969.6648,1067.9647,989.0486,44.833023,1065.6022,1112.2354,3074.7031,3091.7817,1564.7517,1612.1421,1083.75,1127.0,2407.0,2450.5,-0.3432065,0.3432065,0.92475253,-0.03909465,1360.2831,2092.397,1917.1941,52.177574,2545.0757,1360.2831,3261.515,1926.4646,1361.25,2675.0,2092.397,1917.1941,2109.8794,2148.9377,1789.75,1836.5,0.03909465,-0.03909465,0.7052422,0.29437423,0.37070313,0.33526832,57.151013500852045
74,0.31360444,1.9138007,2.136703,-0.5165232,-0.36330044,0.5165232,3.136703,0.2090449,-20059.5,0.5173564,-0.31808197,1745.1274,1902.3865,1063.469,1286.7484,1157.5056,4740.409,4740.409,47.37609,-0.31360444,1155.783,1213.5604,3354.917,3383.2424,1734.3074,1791.4117,1192.25,1240.5,2623.0,2670.0,4288.584,3951.4712,5432.267,4921.343,0.44832128,-0.38090962,2001.8436,2167.239,1146.8374,1473.2494,1336.5007,-0.2530907,0.2530907,49.979996,1235.7727,1304.363,3462.1875,3489.707,1937.5769,1978.2526,1301.5,1353.75,2732.5,2784.25,0.5675292,-0.27589795,1605.0342,1763.2878,1015.01807,1161.8809,1050.543,46.081306,1107.5023,1151.5603,3301.3257,3322.543,1629.8535,1668.4395,1129.25,1165.75,2559.25,2597.0,-0.35599506,0.35599506,0.9161588,-0.04376803,1410.5029,2252.9595,2056.4585,53.14132,2663.27,1410.5029,3498.4019,1998.984,1412.0,2842.5,2252.9595,2056.4585,2196.5461,2228.3894,1869.25,1903.5,0.04376803,-0.04376803,0.71795905,0.28111237,0.47336632,0.2443991,61.069185395221595
75,0.2774909,1.7681313,1.6973667,-0.45907435,-0.28775036,0.45907435,2.6973667,0.18497312,-19285.5,0.5455258,-0.29405963,1864.3765,2039.9125,1131.9058,1231.2302,1165.38,4072.387,4072.387,48.81072,-0.2774909,1252.2786,1321.0815,3310.879,3329.8076,1853.4093,1918.6978,1281.75,1339.5,2646.75,2676.5,3790.4644,3574.019,4435.8945,4136.4224,0.5031517,-0.33053893,2040.235,2219.8535,1167.4133,1359.4011,1274.4276,-0.23225793,0.23225793,49.80963,1303.7922,1356.9923,3356.2275,3368.3962,1948.4127,1992.2498,1348.5,1383.0,2703.0,2728.25,0.58111525,-0.26493096,1753.0709,1914.793,1088.5192,1157.3796,1080.0005,47.59194,1212.779,1268.7941,3273.4385,3292.0186,1767.043,1822.3966,1230.5,1278.75,2604.5,2634.25,-0.30776435,0.30776435,0.9389765,-0.031472243,1500.3594,2128.1235,2002.2642,54.80391,2692.814,1500.3594,3451.505,2125.76,1501.75,2842.25,2128.1235,2002.2642,2353.7222,2403.5874,2007.0,2062.25,0.031472243,-0.031472243,0.77091813,0.23082185,0.45852995,0.31267774,83.49293146990178
76,0.30403244,1.8737061,1.6276958,-0.44868577,-0.2604978,0.44868577,2.6276958,0.20265982,-16413.5,0.58137655,-0.26472306,1545.0548,1765.6421,972.3303,1066.0146,923.4318,3269.9746,3269.9746,44.93765,-0.30403244,1080.0413,1160.0215,2854.414,2899.5586,1571.5243,1656.6794,1095.75,1165.75,2285.0,2353.25,3312.4966,2959.805,3780.023,3375.52,0.5097832,-0.32470697,1901.6606,2057.6665,1051.7966,1226.5779,1066.1705,-0.22642186,0.22642186,47.544563,1180.1095,1264.3645,2979.125,3022.4438,1778.5039,1850.1252,1220.75,1286.5,2415.75,2481.5,0.58234227,-0.26394904,1615.0706,1814.2384,978.94214,1095.8989,946.82324,45.09945,1090.1211,1170.852,2869.7422,2914.6655,1591.134,1675.2864,1107.75,1177.75,2302.25,2368.0,-0.29582423,0.29582423,1.0177798,0.008811426,1289.2166,1775.7622,1540.359,50.778786,2187.0293,1289.2166,2996.435,1823.322,1289.25,2474.5,1775.7622,1540.359,2042.4043,2108.639,1748.0,1818.0,-0.008811426,0.008811426,0.8337581,0.16586754,0.71058583,0.123309605,139.95408154054965
77,0.15644078,1.3709066,0.5293022,-0.209268,-0.096747845,0.209268,1.5293022,0.10427058,-9641.5,0.7639756,-0.13380629,1124.8793,1174.086,837.69055,817.1896,785.3324,1460.5111,1460.5111,41.109592,-0.15644078,904.5421,928.7544,1840.0657,1856.002,1285.305,1316.9763,906.25,930.0,1569.5,1583.5,1619.0769,1563.6143,1613.0027,1555.3145,0.7077844,-0.17112094,1208.3746,1257.2894,874.2086,899.93335,858.29736,-0.11768032,0.11768032,42.13074,944.00635,958.96405,1887.7676,1901.4651,1345.0472,1360.5828,947.25,960.0,1607.75,1625.25,0.6854424,-0.18663219,1241.4355,1318.0869,883.75165,900.485,862.0864,42.461746,953.6658,974.8488,1900.0166,1910.9812,1368.2063,1395.1147,961.75,979.75,1625.5,1635.75,-0.10875461,0.10875461,1.102922,0.048942372,1014.599,1168.404,1134.6995,45.07769,1392.9526,1014.599,1942.0903,1438.8192,1016.0,1666.75,1168.404,1134.6995,1673.1365,1695.3743,1443.5,1464.5,-0.048942372,0.048942372,0.63643414,0.36022538,0.5019342,0.1326587,87.84274398021643
78,0.27323943,1.751938,1.872043,-0.48347682,-0.35252643,0.48347682,2.872043,0.18213825,-19408.0,0.5170199,-0.31837425,1884.659,2071.647,1115.4138,1304.2507,1168.2272,4489.0034,4489.0034,48.56954,-0.27323943,1221.7053,1286.5944,3277.0337,3319.0254,1828.9691,1888.2611,1258.0,1313.0,2619.0,2685.5,4063.91,3616.0483,4940.642,4354.5366,0.4644714,-0.3656805,2085.1096,2269.2986,1179.7135,1450.7742,1296.9438,-0.22354558,0.22354558,50.309044,1280.2656,1356.9156,3366.4814,3402.8403,1983.6665,2034.888,1342.0,1398.5,2701.5,2769.5,0.56290436,-0.2796688,1703.8273,1895.1444,1067.7888,1184.448,1056.6942,47.127487,1163.4664,1232.8292,3211.1594,3253.7341,1710.4213,1779.4001,1185.5,1245.5,2550.0,2613.5,-0.3158668,0.3158668,0.91102517,-0.046558704,1484.572,2297.9688,2075.3562,54.516052,2743.6567,1484.572,3440.3826,2103.3147,1486.0,2850.0,2297.9688,2075.3562,2311.2112,2357.024,1964.5,2019.5,0.046558704,-0.046558704,0.6544877,0.34566778,0.46644482,0.18775097,131.7477016157177
79,0.31079853,1.9019096,1.9663037,-0.49575216,-0.31908646,0.49575216,2.9663038,0.20717238,-17644.5,0.5207621,-0.31513226,1635.6871,1727.568,963.2208,1091.0897,1042.8306,4004.399,4004.399,45.10543,-0.31079853,1073.5857,1097.456,2995.5786,3004.0757,1591.7256,1613.4277,1098.5,1118.75,2371.5,2386.25,3586.978,3422.1216,4457.8857,4249.774,0.464571,-0.36558962,1853.585,1931.0702,1029.6646,1223.6653,1169.9006,-0.25275576,0.25275576,47.111557,1144.8245,1166.6667,3073.3726,3080.8982,1746.9971,1762.9236,1192.0,1206.75,2444.5,2459.75,0.5754688,-0.2694639,1510.5458,1584.9146,920.54584,994.549,944.4143,43.777763,1029.5769,1050.2357,2948.059,2958.0386,1498.6217,1522.8745,1042.75,1063.75,2309.5,2326.0,-0.3476678,0.3476678,0.9114896,-0.046305258,1280.6681,1888.2034,1808.9808,50.635956,2336.1606,1280.6681,3115.8984,1815.471,1282.0,2552.0,1888.2034,1808.9808,2017.0554,2033.0684,1718.75,1739.25,0.046305258,-0.046305258,0.6154301,0.38152486,0.41863394,0.19697973,83.53044643388975
80,0.33686227,2.015977,1.9587812,-0.49479336,-0.28421915,0.49479336,2.9587812,0.22455046,-21150.0,0.58586323,-0.26114333,1807.7198,1977.6902,1168.103,1310.1785,1197.6272,4528.2515,4528.2515,49.203606,-0.33686227,1270.792,1334.7485,3644.3552,3669.2263,1858.759,1924.2173,1292.75,1347.75,2871.0,2922.75,4418.469,4027.0176,5426.448,4967.2764,0.48537794,-0.34645954,2128.844,2359.0906,1291.6716,1577.0834,1438.3931,-0.2563908,0.2563908,52.407024,1388.5154,1463.9009,3767.1396,3796.5276,2117.4448,2178.2021,1439.75,1502.25,3014.5,3061.25,0.6024828,-0.24807161,1770.3604,1950.7107,1155.7234,1287.562,1161.9315,48.90296,1252.572,1317.3513,3601.8599,3638.0728,1829.5055,1895.2423,1276.0,1328.75,2837.75,2886.0,-0.35193396,0.35193396,0.9691254,-0.015685864,1518.3748,2192.2603,1980.7122,55.108963,2566.3875,1518.3748,3783.1858,2147.6606,1518.5,3077.75,2192.2603,1980.7122,2393.4487,2441.9053,2043.25,2095.75,0.015685864,-0.015685864,0.8603139,0.1429854,0.4375947,0.42343545,21.146268734658168
